IBGE;MUNIC;UF;REG;CAPITAL;AMZ;IBRAM;IPS24;NHB;FBE;OP;NHB1;NHB2;NHB3;NHB4;FBE1;FBE2;FBE3;FBE4;OP1;OP2;OP3;OP4;VABAG;VABIND;VABSER;VABADM;VABTOT;PIB;PIBPC;ARRECADA;POBE23;POB23
1717503;Pium;TO;NO;0;1;0;50,74;62,92;50,38;38,91;69,22;47,88;77,63;56,92;72,43;44,36;59,91;24,83;27,14;41,57;59,63;27,3;253143,48;10437,9;28827,02;61852,16;354260,56;361914,53;46221,52;16439862,71;1218;831
1717800;Ponte Alta do Bom Jesus;TO;NO;0;1;0;51,51;64,14;59,45;30,94;67,25;53,99;76,05;59,26;67,9;49,24;66,06;54,6;19,33;39,52;51,78;13,14;16378,65;2742,01;9907,44;33880,38;62908,48;66158,25;14426,13;6051926,28;1743;321
1717909;Ponte Alta do Tocantins;TO;NO;0;1;0;46,43;62,03;51,98;25,29;70,04;49,94;75,46;52,67;70,19;48,22;51,35;38,17;27,85;26,06;36,1;11,14;30046,24;4451,86;19757,53;60805,38;115061,01;121170,43;14791,31;9824535,04;2148;639
1718006;Porto Alegre do Tocantins;TO;NO;0;1;0;50,99;59,77;60;33,21;65,88;59,98;80,73;32,46;63,37;61,75;54,3;60,57;24,35;51,41;50,58;6,48;11067,18;1993,34;6965,53;25251,41;45277,46;47042,66;14700,83;3227303,01;973;190
1718204;Porto Nacional;TO;NO;0;1;0;62,04;73,14;67,27;45,72;67,72;79,07;88,97;56,8;73,72;68,82;58,38;68,17;62,42;46,13;37,04;37,28;504037,2;594707,88;1268066,93;455229,8;2822041,8;3649421,28;68063,36;242336138,5;8029;7864
1718303;Praia Norte;TO;NO;0;1;0;56,1;71,41;56,08;40,81;65,44;72,33;82,45;65,43;64,62;39,06;62,35;58,3;33,72;29,5;78,98;21,04;13436,2;3669,67;10981,6;63120,13;91207,6;93138,6;10876,87;1152010,33;2521;995
1718402;Presidente Kennedy;TO;NO;0;1;0;53,6;77,73;58,88;24,2;74,09;83,36;87,91;65,54;72,22;62,05;45,13;56,11;25,68;40,33;6,44;24,34;18096,43;2447,04;11577,92;29451,37;61572,76;65165,28;17765,89;4352390,48;964;67
1718451;Pugmil;TO;NO;0;1;0;53,75;74,86;59,09;27,31;76,61;88,27;88,28;46,26;66,69;65,51;50,74;53,41;17,94;27,67;45,44;18,19;25068,9;7808,07;18569,25;24447,13;75893,35;82663,29;30103,17;8736925,7;976;164
1718501;Recursolândia;TO;NO;0;1;0;44,66;58,91;48,66;26,4;65;58,29;56,82;55,55;69,66;48,78;39,9;36,3;25,61;16,93;36,01;27,05;45604,13;1700,48;8461,57;34102;89868,18;91479,79;20842,97;3739822,57;2194;164
1718550;Riachinho;TO;NO;0;1;0;54,43;72,4;55,35;35,54;70,34;59,1;80,15;80,01;69,04;47,99;60,66;43,7;19,73;29,92;69,3;23,2;19680,82;1684,63;7722,96;38097,88;67186,28;68536,43;14511,21;3640385,81;1748;332
1718659;Rio da Conceição;TO;NO;0;1;0;52,91;65,18;59,34;34,2;70,72;75,97;77,34;36,7;69,41;62,61;55,01;50,34;20,63;30,49;58,87;26,8;1582,16;1302,96;4383,27;21266,12;28534,51;29142,46;13180,67;3275141,71;756;211
1718709;Rio dos Bois;TO;NO;0;1;0;56,21;72,56;55,41;40,64;65,94;79,39;74,82;70,1;62,57;50,85;58,16;50,07;25,1;39,77;68,71;28,98;49060,34;1876,38;8525,06;24478,63;83940,4;85928,25;29846,56;3604930,4;848;378
1718758;Rio Sono;TO;NO;0;1;0;46,94;63,79;50,94;26,11;70,45;59,92;65,19;59,58;68,81;44,21;57,92;32,81;21,7;29,04;32,36;21,34;44815,7;3728,72;12207,27;47724,78;108476,46;111443,42;17150,42;5951037,96;2812;232
1718808;Sampaio;TO;NO;0;1;0;56,11;69,35;56,83;42,14;63,79;82,07;80,58;50,96;68,35;61,27;47,03;50,69;42,32;23,78;80,8;21,68;89574,59;3454,85;12570,45;38255,72;143855,6;145863,18;29914,52;3623149,61;3072;152
1718840;Sandolândia;TO;NO;0;1;0;50,36;63,59;54,64;32,85;69,61;55,75;73,33;55,67;71,08;50,34;61,93;35,21;27,1;27,3;58,26;18,76;69974,21;2224,35;12801,72;27967,94;112968,2;116736,09;34629,51;5386634,83;1372;545
1718865;Santa Fé do Araguaia;TO;NO;0;1;0;54,33;74,04;58,08;30,88;73,47;65,85;85,56;71,25;65,83;56,99;58,87;50,61;16,66;24,59;64,44;17,82;78913,37;4573,95;27045,8;56952,79;167485,9;175926,9;22913,12;7925058,07;1020;1052
1718881;Santa Maria do Tocantins;TO;NO;0;1;0;53,8;68,2;59,69;33,52;65,66;57,81;76,44;72,89;72,28;56,48;66,32;43,68;30,04;23,79;60,41;19,85;94479,44;3383,72;11794,7;27605,7;137263,56;139630,25;39477,03;3067869,01;734;124
1718899;Santa Rita do Tocantins;TO;NO;0;1;0;51,18;67,57;49,52;36,44;82,93;43,02;77,97;66,34;73,3;46,54;60,66;17,57;26,79;39,3;45,59;34,08;114173,95;3708,31;30223,06;21673,08;169778,39;180272,58;74895,13;4844836,65;314;271
1718907;Santa Rosa do Tocantins;TO;NO;0;1;0;52,48;59,49;61,54;36,4;71,33;45,53;72,99;48,11;72,98;60,8;59,38;53,01;26,8;36,84;62,77;19,21;177193,15;7929,52;65327,36;41786,02;292236,05;307685,02;63257,61;9117485,36;1889;451
1719004;Santa Tereza do Tocantins;TO;NO;0;1;0;51,9;64,97;58,4;32,34;69,82;72,89;77,83;39,33;71,06;56,06;53,54;52,93;16,12;23,27;75,24;14,72;12488,71;2016,91;6807,33;25104;46416,95;48098,44;16427,06;3009207,97;805;207
1720002;Santa Terezinha do Tocantins;TO;NO;0;1;0;58,21;74,55;60,94;39,13;64,51;69,92;83,05;80,71;71,66;54,9;59,51;57,7;23,23;32,45;83,48;17,37;13774,26;1014,95;4757,28;21266,25;40812,73;41930,98;16573,51;2324528,59;589;303
1720101;São Bento do Tocantins;TO;NO;0;1;0;53,05;66,52;57,79;34,85;57,39;58,85;79,21;70,62;68,75;54,05;59,07;49,31;22,19;26,59;65,52;25,11;16583,68;1700,46;11641,15;40518,94;70444,22;73589,55;13485,35;7524318,31;2403;360
1720150;São Félix do Tocantins;TO;NO;0;1;0;50,37;68,75;55,49;26,87;58,22;68,01;66,61;82,17;67,59;47,1;62,86;44,41;19,84;40,81;34,27;12,55;11872,46;1042,35;6035,47;16616,58;35566,87;36540,73;22696,11;1642677,79;483;225
1720200;São Miguel do Tocantins;TO;NO;0;1;0;53,9;71,11;58,17;32,44;70,89;78,22;82,27;53,03;66,13;41,04;65,64;59,89;25,39;29,92;59,06;15,37;127108,47;5606,16;27537,83;90078,1;250330,56;255814,09;20555,57;8869906,82;5892;753
1720259;São Salvador do Tocantins;TO;NO;0;1;0;54,16;71,72;57,78;32,97;73,11;59,55;82,52;71,71;70,33;47,31;59,96;53,52;22,75;36,38;15,69;57,06;13227,06;1305,91;7023,16;26404,05;47960,18;49467,49;15926,43;3247876,77;1161;124
1720309;São Sebastião do Tocantins;TO;NO;0;1;0;51,85;71,47;59,2;24,87;65,15;71,85;77,94;70,95;72,15;61,89;54,24;48,53;19,53;19,74;38,64;21,59;12539,79;3516,98;7888,71;36475,39;60420,87;61804,37;12618,29;4157750,26;2395;306
1720499;São Valério;TO;NO;0;1;0;52,21;69,96;55,57;31,09;68,29;55,22;80,34;75,98;77,18;53,1;51,76;40,24;25,45;38,07;44,95;15,9;87585,31;4579,7;24105,47;32884,57;149155,05;156734,12;40731,32;6961910,37;1388;327
1720655;Silvanópolis;TO;NO;0;1;0;52,08;63,11;60,85;32,28;67,93;60,57;84,99;38,95;72,9;61,51;54,04;54,95;32,9;36,15;38,18;21,88;116882,98;11767,59;56857,82;41041,67;226550,06;240328,58;44080,81;9085000,34;2641;306
1720804;Sítio Novo do Tocantins;TO;NO;0;1;0;57,9;71,05;59,72;42,94;68,5;60,23;81,53;73,93;65,77;48,82;63,16;61,15;32,84;26,13;86,81;25,97;28314,24;5546,17;21916,86;72119,3;127896,56;132862;14820,08;8075524,4;4258;410
1720853;Sucupira;TO;NO;0;1;0;53,89;72,36;56,18;33,14;80,77;63,46;86,04;59,17;72,42;50,8;61,27;40,24;22,65;18,07;52,26;39,58;494498,05;2556,28;12619,99;19211,51;528885,82;532373,97;265258,58;3306218,91;290;157
1720903;Taguatinga;TO;NO;0;1;0;52,51;65,28;59,89;32,36;72,69;62,13;73,34;52,98;70,08;56,57;54,52;58,41;21,19;32,18;54,1;21,96;81241,27;32126,39;68222,28;121001,86;302591,8;318252,68;18758,26;24191967,31;7306;387
1720937;Taipas do Tocantins;TO;NO;0;1;0;55,68;78,87;57,27;30,9;76,65;77,36;86,08;75,4;68,12;59,48;54,09;47,39;32,95;39,15;43,83;7,66;9908,96;872,13;4182,71;19373,15;34336,95;35246,27;16145,79;2750485,67;662;139
1720978;Talismã;TO;NO;0;1;0;56,28;71,21;55,51;42,11;69,53;65,39;86,59;63,33;72,45;55,39;45,08;49,12;24,56;38,62;64,77;40,48;93129,52;3816,49;17592,3;27479,37;142017,67;146707,97;51821,96;4466415,03;500;271
1721000;Palmas;TO;NO;1;1;0;68,07;74,97;73,13;56,12;74,22;90,12;91,61;43,91;79,11;77,88;61,95;73,55;54,51;62,67;36,01;71,3;262385,45;1102005,3;5101296,91;2518200,62;8983888,28;10333418,52;32977,35;2374557583;49194;24433
1721109;Tocantínia;TO;NO;0;1;0;45,37;58,26;46,13;31,72;66,62;42,48;52,51;71,43;53,81;39,65;46,67;44,39;42,7;22,09;44,34;17,75;104743,26;5178,78;17663,13;60039,75;187624,91;191372,85;24892,41;6987179,62;4557;465
1721208;Tocantinópolis;TO;NO;0;1;0;53,15;71,57;62,02;25,84;66,42;78,71;84,09;57,07;66,73;56,98;63,14;61,23;19,5;27,09;36,12;20,66;21116,87;38015,08;111187,72;161191,03;331510,7;372641,87;16329,62;38676458,78;8420;1591
1721257;Tupirama;TO;NO;0;1;0;56,01;75,02;50,72;42,29;65,17;78,36;83,96;72,58;77,02;19,81;61,57;44,47;42,54;41,58;60,43;24,61;62584,69;2490,29;28899,75;18662,66;112637,38;118838,58;60880,42;3425421,92;494;113
1721307;Tupiratins;TO;NO;0;1;0;56,33;74,18;59,35;35,45;83,19;53,39;77,77;82,38;71,49;56,61;54,08;55,21;21,96;34,86;56,53;28,45;8507,31;930,94;4544,78;23684,79;37667,82;38618,57;13866,63;3118988,26;792;65
1722081;Wanderlândia;TO;NO;0;1;0;55,97;71,96;58,55;37,4;69,88;63,74;85,84;68,38;72,9;50,01;52,22;59,06;29,51;26,24;73,07;20,79;45033,84;20029,9;28649,42;78203,45;171916,61;183424,38;15566,87;5562695,46;4148;439
1722107;Xambioá;TO;NO;0;1;0;55,99;68,14;61,88;37,96;62,31;70,6;88,38;51,25;71,98;64,4;55,38;55,75;22,94;27,64;80,86;20,38;39626,34;230239,17;68700,59;85680,03;424246,13;471019,83;40958,25;32392013,18;4211;591
2100055;Açailândia;MA;NE;0;1;1;60,8;73,64;62,11;46,64;70,03;84,82;91,04;48,68;71,6;71,11;54;51,72;37,33;37,32;82,08;29,82;492701,15;1393405,57;971178,93;515417,37;3372703,03;3828780,05;33649,84;295956350,2;21430;14346
2100204;Alcântara;MA;NE;0;1;0;52,69;56,37;60,19;41,5;59,64;30,88;60,38;74,57;67,87;42,81;65,32;64,78;31,36;40,92;77,22;16,48;16394,55;6573,49;34499,07;84740,91;142208,02;148797,44;6725;6875822,07;15820;742
2100402;Altamira do Maranhão;MA;NE;0;1;0;54,35;71,7;52,01;39,35;74,19;60,58;79,69;72,34;57,9;47,12;55,04;47,99;25,53;24,94;72,26;34,66;21461,29;1829,06;12872,71;32753,15;68916,2;71525,56;8669,76;3179329,58;4149;159
2100436;Alto Alegre do Maranhão;MA;NE;0;1;0;51,75;56,11;60,87;38,28;64,92;57,43;78,12;23,97;69,35;57,14;51,91;65,07;29,19;21,09;81,92;20,93;12130,81;11963,2;142262,17;100746,9;267103,08;303156,31;10801,55;9080016,49;12725;1146
2100477;Alto Alegre do Pindaré;MA;NE;0;1;1;55,35;63,32;55,79;46,95;64,06;58,21;66,51;64,51;71,96;43,38;63,46;44,35;40,57;33,64;81,51;32,08;32375,6;8298,57;56454,31;141160,43;238288,91;251785,5;7876,42;5569640,5;16874;627
2100501;Alto Parnaíba;MA;NE;0;1;0;53,19;62,32;51,24;46;71,5;53,31;62,81;61,64;72,87;35,22;61,25;35,62;48,28;28,3;75,46;31,95;362237,78;34198,51;105145,7;57483,34;559065,33;578991,39;51543,79;15646312;5113;649
2100550;Amapá do Maranhão;MA;NE;0;1;0;50,6;62,47;54,52;34,82;70,61;46,54;77,3;55,41;59,93;56,27;55,07;46,82;17,42;7,3;88,47;26,1;13419,77;2679,93;17852,97;32304,54;66257,2;70213,3;9963,57;5495324,4;5320;159
2100600;Amarante do Maranhão;MA;NE;0;1;0;45,12;55,97;52,43;26,95;52,81;47,92;64,33;58,81;53,75;45,29;57,42;53,27;34,41;24,94;41,37;7,09;126799,59;9024,62;85808,29;150375,82;372008,33;388693,19;9250,86;8494866,7;18683;3088
2100709;Anajatuba;MA;NE;0;1;1;51,74;55,69;59,53;40;64,61;48,7;65,82;43,63;61,79;54,36;64,94;57,04;24,55;35,31;80,22;19,92;47951,17;5317,12;46535,09;97736,74;197540,11;207642,87;7642,36;6937522,95;17036;263
2100832;Apicum-Açu;MA;NE;0;1;0;52,56;62,07;63,21;32,41;59,2;69,61;62,04;57,44;66,99;53,27;66,54;66,02;20,72;22,94;60,35;25,63;17379,19;4425,28;31614,9;74051,54;127470,9;133978,87;7620,23;5081270,32;14485;333
2100873;Araguanã;MA;NE;0;1;0;48,49;56,6;54,58;34,29;73,66;32,68;62,91;57,14;59,65;41,83;63,46;53,4;21,73;22,25;78,06;15,11;13738,08;2436,85;19664,04;61691,12;97530,09;101753,94;6491,48;3102293,34;6173;393
2100956;Arame;MA;NE;0;1;0;45,21;52,81;46,71;36,12;64,04;43,56;52,13;51,52;48,79;44,05;53,78;40,21;19,56;21,33;74,5;29,08;80029,71;7960,85;65944,32;121108,78;275043,65;290362,26;8845,77;15948087,3;17605;1591
2101004;Arari;MA;NE;0;1;1;58,64;66,35;64,44;45,14;66,53;49,67;76,95;72,23;76,77;51,59;66,86;62,55;41,86;33,37;74,52;30,83;66123,61;9555,84;94406,65;121579,72;291665,81;313303,33;10438,57;15962003,31;12726;2621
2101103;Axixá;MA;NE;0;1;0;53,79;53,77;65,27;42,33;67,96;26,86;66,61;53,67;77,85;57,28;65,22;60,74;31,94;34,63;72,55;30,21;12953,27;4087,65;25534,57;49686,3;92261,79;97443,4;7964,97;5826471,72;8022;208
2101202;Bacabal;MA;NE;0;1;0;52,25;66,4;60,53;29,83;62,8;78,51;76,96;47,33;70,83;58,23;56,08;56,99;17,64;34,28;48,43;18,96;80707,97;98685,28;765049,71;386282,46;1330725,42;1514710,75;14412,91;121860638,3;55967;2924
2101251;Bacabeira;MA;NE;0;1;1;53,22;59,7;62,86;37,09;65,15;50,14;81,35;42,16;73,04;51,77;65,77;60,87;26,49;26,53;74,05;21,28;15905,68;349714,89;115238,51;78080,71;558939,78;599322,05;34352,98;21220938,28;9068;1675
2101301;Bacuri;MA;NE;0;1;0;49,49;48,32;59,16;40,97;56,94;37,38;50,24;48,72;71,46;41,76;60,74;62,69;20,72;26,68;82,17;34,32;10523,92;3717,36;27420,09;76789,94;118451,31;122905,64;6563,37;6329428,06;9008;187
2101350;Bacurituba;MA;NE;0;1;0;57,44;71,09;61,71;39,52;68,78;85,61;55,67;74,32;71,29;46,38;63,13;66,03;33,03;13,98;81,69;29,37;5229,79;1106,97;7821,44;24116,2;38274,4;39600,41;6952,32;4316333,89;3658;123
2101400;Balsas;MA;NE;0;1;0;55,16;62,7;62,91;39,88;65,99;64,71;79,29;40,82;74,49;65,53;56,42;55,18;22,53;38,56;51,01;47,42;1893662,45;251291,23;2906431,14;409136,82;5460521,65;6307609,56;65059,77;402796804,6;33985;7330
2101608;Barra do Corda;MA;NE;0;1;0;52,47;62,94;60,4;34,06;69,05;43,54;76,15;63,01;64,27;56,39;61,66;59,3;16,08;33,57;47,43;39,17;72029,12;38108,46;363493,05;337106,46;810737,08;889326,75;10004,24;34204623,24;43508;3848
2101772;Bela Vista do Maranhão;MA;NE;0;1;0;54,76;65,84;54,98;43,48;57,65;66,19;74,41;65,09;56,37;57,74;50,37;55,41;63,04;22,55;79,7;8,62;9902,2;5433,54;27411,58;59979,06;102726,38;107575,32;9480,51;3033199;6732;1136
2101806;Benedito Leite;MA;NE;0;1;0;52,06;61,77;51,72;42,68;71,13;52,47;61,23;62,24;67,69;42,24;43,36;53,6;26,05;33,02;75,11;36,55;31273,91;2948,6;12271,85;24899,47;71393,83;73162,11;12965,11;4731006,2;3466;90
2101905;Bequimão;MA;NE;0;1;0;52,18;54,08;62,28;40,19;60,86;57;44,91;53,56;67,87;51,6;65,94;63,7;25,5;27,16;80,02;28,07;14503,02;4145,4;38048,26;73054,59;129751,27;138139,79;6480,26;4268170,83;11615;265
2101939;Bernardo do Mearim;MA;NE;0;1;0;59,11;72,91;62,07;42,34;68,47;56,96;83,59;82,62;70,83;49,33;64,12;64;37,61;19,57;86,17;26;13947,27;41813,1;16380,54;26686,69;98827,6;105126,33;17228,18;3916285,64;2856;136
2101970;Boa Vista do Gurupi;MA;NE;0;1;0;51,19;60,6;59,31;33,65;69,8;50,87;73,07;48,65;62,08;58,92;57,75;58,48;17,42;21,86;69,63;25,7;6232,42;1877,13;21193,07;33229,91;62532,52;67553,61;7953,1;3635291,03;5034;424
2102002;Bom Jardim;MA;NE;0;1;1;48,75;57,2;53,02;36,03;53,66;54,06;65,18;55,92;59,55;47,6;61,9;43,01;24,67;24,95;68,96;25,55;119422,12;12711,35;87892,29;174432,06;394457,83;411429,9;9793,62;14755319,34;19485;1711
2102036;Bom Jesus das Selvas;MA;NE;0;1;1;51,44;65,17;52,13;37,02;63,22;73,21;71,46;52,81;64;47,07;56,58;40,85;33,98;26,2;70,72;17,16;97616,94;13000,9;88884,85;152836,28;352338,96;375735,78;10706,25;9363788,44;16221;1582
2102077;Bom Lugar;MA;NE;0;1;0;55,73;70,6;59,25;37,34;80,96;48,63;69,67;83,13;67,45;47,8;63,55;58,2;17,64;22,5;85,75;23,48;27724,11;2822,05;23563,81;59514,97;113624,93;117982,93;7116,84;8128184,31;7634;336
2102150;Brejo de Areia;MA;NE;0;1;0;54,17;67,6;50,14;44,77;73,01;80,37;57,98;59,03;55,59;48;57,24;39,74;31,12;19,34;72,83;55,77;14414,59;1824,7;14913,03;36975,59;68127,91;71081,75;8040,01;1200705,1;6083;591
2102309;Buriti Bravo;MA;NE;0;1;0;54;59,11;60,58;42,31;51,08;51,52;71,33;62,49;72,7;49,47;58,4;61,75;29,64;34,14;82,1;23,36;65192,05;13038,16;58066,19;91163,4;227459,8;238709,75;9949,14;15991100,53;14772;372
2102325;Buriticupu;MA;NE;0;1;1;52,9;58,88;56,71;43,1;60,2;45,41;79,6;50,32;64,86;56,73;55,07;50,19;47,01;31,86;69,78;23,75;168366,7;26164,43;233221,88;269142,36;696895,36;748132,11;10165,53;18373666,82;24479;4819
2102358;Buritirana;MA;NE;0;1;0;52,29;72,5;55,85;28,53;65,17;85,02;73,52;66,3;60,67;48,73;59,71;54,29;19,15;20,93;68,79;5,25;34610,16;2956,01;22253,82;58268,33;118088,31;122497,24;7901,52;4250870,97;8419;575
2102374;Cachoeira Grande;MA;NE;0;1;0;50,47;62,69;58,19;30,52;77,75;42,89;47,57;82,54;65,23;35,3;67,41;64,84;17,02;14,67;85,01;5,39;7273,63;1578,8;10894,44;39885,59;59632,47;60991,98;6404,03;1669005,79;9351;125
2102408;Cajapió;MA;NE;0;1;0;45,89;46,43;59,46;31,77;59,29;30,28;35,88;60,27;61,82;45,07;61,55;69,39;23,57;28,69;49,86;24,98;8163,83;2094,23;12655,86;45663,09;68577;70672,71;6279,23;4138410,29;6227;242
2102507;Cajari;MA;NE;0;1;0;44,74;48,51;56,04;29,68;55,4;18,74;43,88;76,02;62,68;39,22;60,36;61,91;20,16;14,24;74,6;9,73;24325,93;2789,78;20718,26;77166,56;125000,53;128110,74;6562,71;1781046,58;15531;419
2102556;Campestre do Maranhão;MA;NE;0;1;0;54,15;72,34;60,57;29,56;73,89;87,6;83,62;44,25;74,38;60,12;50,07;57,7;19,31;14,53;58,43;25,95;74811,73;6280,97;53304,99;61598,54;195996,23;214038,5;14730,8;6260430,22;4605;994
2102606;Cândido Mendes;MA;NE;0;1;0;51,14;56,67;56,99;39,75;59,65;29,76;64,75;72,52;60,02;51,23;63,47;53,23;31,3;22,77;81,1;23,85;16027,43;7212,72;37009,68;79284,58;139534,39;146820,81;7205,58;11683640,9;12446;1278
2102705;Cantanhede;MA;NE;0;1;0;52,9;59,74;59,3;39,68;63,28;40,97;70,22;64,49;56,84;48,03;67,85;64,47;44,33;29,8;61,97;22,61;8271,84;6846,8;41940,83;88944,64;146004,11;153435,91;6900,34;8933937,71;11618;348
2102754;Capinzal do Norte;MA;NE;0;1;0;55,13;68,73;59,85;36,81;71,17;85,85;74,81;43,08;73,43;46,71;56,54;62,72;29,18;14,64;76,46;26,97;16155,33;143555,69;54427,93;63078,26;277217,22;284011,07;25967,91;3119551,76;6889;361
2102804;Carolina;MA;NE;0;1;0;55,19;62,33;58,26;45;51,63;60,92;74,02;62,73;67,06;55,38;57,26;53,34;42,33;36,99;72,78;27,9;244755,65;16537,78;135366,56;103194,45;499854,44;525939,63;21777,14;32631874,26;12295;626
2102903;Carutapera;MA;NE;0;1;0;48,3;59,51;57,26;28,12;65,82;37;69,14;66,09;64,69;49,96;59,32;55,06;12,83;24,47;49,3;25,87;25671,73;7578,12;60293,43;96159,73;189703,02;202040,3;8385,15;13999222,81;19104;319
2103109;Cedral;MA;NE;0;1;0;54,03;63,13;64,4;34,55;57,53;46,36;65,89;82,72;71,86;51,58;67,85;66,29;12,33;30,29;73,63;21,98;14621,2;2245,83;15515,32;43655;76037,36;78601,93;7338,43;4275444,16;6628;114
2103125;Central do Maranhão;MA;NE;0;1;0;50,5;50,1;59,85;41,56;55,84;74,42;46,95;23,2;68,67;50,7;52,82;67,19;22,93;19,28;81,03;43,01;4534,33;1737,57;12236,16;36906,48;55414,53;58363,24;6627,67;4549636,86;6174;80
2103158;Centro do Guilherme;MA;NE;0;1;0;54,56;71,96;56,76;34,96;69,25;64,89;77,83;75,87;68,74;48,11;65,29;44,91;35,48;13,86;81,8;8,7;16946,53;2425,14;23145,99;56097,22;98614,87;103760,85;7477,72;5318908,04;8195;254
2103174;Centro Novo do Maranhão;MA;NE;0;1;0;53,01;61,92;55,22;41,9;73,79;38,48;76,06;59,33;61,45;48,03;60,21;51,17;35,15;15,34;73,44;43,69;43305,73;4557,63;44134,87;99467,99;191466,23;200804,87;9104,32;10137432,09;12402;440
2103257;Cidelândia;MA;NE;0;1;1;51,19;66,23;50,68;36,64;49,54;61,69;80,06;73,64;62,67;45,65;49,18;45,23;34,24;22,19;63,82;26,32;67041,06;6531,93;38380,99;61645,52;173599,49;183587,77;12358,65;6312089,83;7028;1267
2103307;Codó;MA;NE;0;1;0;58,07;66,56;62,14;45,52;59,51;74,35;69,3;63,06;67,85;53,44;61,09;66,16;52,48;36,26;67,48;25,85;78366,26;499450,1;459502,87;481095,31;1518414,54;1648785,85;13364,78;106801643,5;49351;8407
2103505;Colinas;MA;NE;0;1;0;53,62;55,64;59,9;45,34;55,82;44,68;71,27;50,77;71,45;55,42;55,37;57,35;44,29;29;82,38;25,67;74295,31;36698,62;222289,76;178840,99;512124,68;553252,85;13349,73;31504161,25;23431;422
